Image,Caption,Rights
urn:cite:bnf:grsupp663img.bnfsuppgr663_img27,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 1, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img28,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 1, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img29,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 2, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img30,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 2, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img31,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 3, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img32,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 3, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img33,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 4, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img34,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 4, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img35,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 5, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img36,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 5, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img37,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 6, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img38,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 6, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img39,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 7, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img40,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 7, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img41,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 8, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img42,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 8, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img43,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 9, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img44,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 9, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img45,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 10, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img46,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 10, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img47,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 11, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img48,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 11, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img49,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 12, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img50,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 12, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img51,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 13, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img52,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 13, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img53,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 14, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img54,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 14, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img55,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 15, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsuppgr663_img56,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 663, folio 15, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
