Image,Caption,Rights
urn:cite:bnf:gr2556img.bnf2556_img11,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 1, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img12,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 1, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img13,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 2, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img14,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 2, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img15,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 3, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img16,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 3, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img17,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 4, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img18,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 4, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img19,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 5, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img20,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 5, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img21,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 6, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img22,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 6, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img23,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 7, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img24,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 7, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img25,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 8, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img26,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 8, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img27,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 9, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img28,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 9, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img29,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 10, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img30,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 10, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img31,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 11, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img32,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 11, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img33,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 12, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img34,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 12, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img35,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 13, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img36,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 13, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img37,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 14, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img38,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 14, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img39,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 15, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img40,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 15, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img41,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 16, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img42,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 16, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img43,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 17, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img44,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 17, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img45,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 18, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img46,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 18, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img47,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 19, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img48,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 19, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img49,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 20, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img50,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 20, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img51,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 21, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img52,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 21, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img53,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 22, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556_img54,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 22, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
