Image,Caption,Rights
urn:cite:bnf:gr2389img.bnf2389_img11,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 1, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img12,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 1, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img13,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 2, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img14,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 2, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img15,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 3, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img16,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 3, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img17,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 4, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img18,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 4, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img19,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 5, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img20,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 5, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img21,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 6, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img22,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 6, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img23,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 7, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img24,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 7, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img25,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 8, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img26,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 8, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img27,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 9, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img28,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 9, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img29,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 10, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img30,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 10, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img31,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 11, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img32,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 11, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img33,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 12, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img34,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 12, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img35,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 13, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img36,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 13, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img37,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 14, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img38,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 14, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img39,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 15, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img40,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 15, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img41,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 16, recto,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2389img.bnf2389_img42,"Bibliothèque nationale de France, Département des manuscrits, Grec 2389, folio 16, verso,","Licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
