Image,Caption,Rights
urn:cite:bnf:lat4802img.bnflat4802-page43,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 16, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page44,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 16, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page45,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 17, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page46,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 17, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page47,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 18, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page48,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 18, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page49,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 19, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page50,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 19, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page51,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 20, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page52,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 20, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page53,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 21, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page54,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 21, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page55,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 22, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page56,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 22, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page57,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 23, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page58,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 23, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page59,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 24, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page60,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 24, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page61,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 25, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page62,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 25, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page63,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 26, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page64,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 26, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page65,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 27, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page66,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 27, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page67,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 28, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
