Image,Caption,Rights
urn:cite:bnf:lat981img.bnflat981_img9,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 1, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img10,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 1, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img11,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 2, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img12,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 2, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img13,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 3, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img14,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 3, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img15,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 4, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img16,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 4, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img17,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 5, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img18,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 5, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img19,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 6, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img20,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 6, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img21,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 7, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img22,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 7, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img23,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 8, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img24,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 8, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img25,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 9, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img26,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 9, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img27,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 10, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img28,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 10, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img29,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 11, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img30,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 11, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img31,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 12, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img32,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 12, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img33,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 13, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img34,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 13, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img35,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 14, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img36,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 14, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img37,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 15, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img38,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 15, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img39,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 16, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img40,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 16, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img41,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 17, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img42,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 17, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img43,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 18, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img44,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 18, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat981img.bnflat981_img45,"Bibliothèque nationale de France, Département des manuscrits, Latin 981, folio 19, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
