Image,Caption,Rights
urn:cite:bnf:gr1402img.bnfgr1402_img7,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 1, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img8,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 1, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img9,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 2, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img10,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 2, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img11,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 3, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img12,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 3, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img13,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 4, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img14,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 4, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img15,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 5, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img16,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 5, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img17,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 6, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img18,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 6, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img19,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 7, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img20,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 7, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img21,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 8, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img22,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 8, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img23,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 9, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img24,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 9, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img25,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 10, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img26,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 10, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img27,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 11, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img28,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 11, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img29,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 12, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr1402img.bnfgr1402_img30,"Bibliothèque nationale de France, Département des manuscrits, Grec 1402, folio 12, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
