Image,Caption,Rights
urn:cite:bnf:grsupp663img.bnfsupp663-page27,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 1, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page28,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 1, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page29,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 2, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page30,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 2, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page31,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 3, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page32,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 3, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page33,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 4, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page34,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 4, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page35,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 5, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page36,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 5, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page37,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 6, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page38,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 6, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page39,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 7, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page40,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 7, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page41,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 8, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page42,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 8, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page43,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 9, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page44,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 9, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page45,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 10, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page46,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 10, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page47,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 11, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page48,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 11, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page49,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 12, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page50,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 12, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page51,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 13, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page52,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 13, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page53,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 14, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp663img.bnfsupp663-page54,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 2556, folio 14, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
