Image,Caption,Rights
urn:cite:bnf:gr2556img.bnf2556-page11,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 1, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page12,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 1, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page13,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 2, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page14,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 2, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page15,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 3, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page16,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 3, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page17,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 4, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page18,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 4, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page19,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 5, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page20,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 5, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page21,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 6, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page22,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 6, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page23,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 7, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page24,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 7, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page25,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 8, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page26,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 8, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page27,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 9, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page28,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 9, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page29,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 10, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page30,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 10, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page31,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 11, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page32,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 11, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page33,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 12, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page34,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 12, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page35,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 13, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page36,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 13, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page37,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 14, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page38,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 14, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page39,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 15, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page40,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 15, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page41,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 16, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page42,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 16, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page43,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 17, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page44,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 17, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page45,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 18, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page46,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 18, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page47,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 19, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page48,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 19, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page49,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 20, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2556img.bnf2556-page50,"Bibliothèque nationale de France, Département des manuscrits, Grec 2556, folio 20, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
