Image,Caption,Rights
urn:cite:bnf:gr2370img.bnf2370-page45,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 16, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page46,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 16, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page47,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 17, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page48,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 17, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page49,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 18, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page50,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 18, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page51,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 19, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page52,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 19, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page53,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 20, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page54,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 20, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page55,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 21, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page56,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 21, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page57,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 22, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page58,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 22, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page59,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 23, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page60,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 23, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page61,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 24, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page62,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 24, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page63,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 25, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page64,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 25, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page65,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 26, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page66,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 26, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page67,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 27, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page68,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 27, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page69,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 28, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page70,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 28, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page71,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 29, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page72,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 29, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page73,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 30, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page74,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 30, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page75,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 31, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page76,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 31, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page77,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 32, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page78,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 32, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page79,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 33, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page80,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 33, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page81,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 34, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page82,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 34, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page83,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 35, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page84,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 35, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page85,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 36, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page86,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 36, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page87,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 37, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page88,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 37, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page89,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 38, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:gr2370img.bnf2370-page90,"Bibliothèque nationale de France, Département des manuscrits, Grec 2370, folio 38, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
