Image,Caption,Rights
urn:cite:bnf:grsupp652img.bnfsuppgr652_img28,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 9, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img29,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 9, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img30,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 10, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img31,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 10, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img32,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 11, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img33,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 11, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img34,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 12, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img35,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 12, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img36,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 13, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img37,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 13, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img38,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 14, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img39,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 14, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img40,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 15, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img41,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 15, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img42,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 16, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img43,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 16, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img44,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 17, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img45,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 17, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img46,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 18, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img47,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 18, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img48,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 19, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img49,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 19, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img50,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 20, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img51,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 20, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img52,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 21, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img53,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 21, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img54,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 22, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img55,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 22, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img56,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 23, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img57,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 23, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img58,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 24, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img59,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 24, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img60,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 25, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img61,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 25, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img62,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 26, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img63,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 26, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img64,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 27, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img65,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 27, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img66,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 28, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img67,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 28, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img68,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 29, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img69,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 29, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img70,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 30, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img71,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 30, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img72,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 31, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img73,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 31, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img74,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 32, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img75,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 32, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img76,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 33, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img77,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 33, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img78,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 34, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img79,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 34, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img80,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 35, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img81,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 35, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img82,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 36, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img83,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 36, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img84,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 37, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img85,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 37, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img86,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 38, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img87,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 38, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img88,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 39, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img89,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 39, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img90,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 40, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img91,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 40, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img92,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 41, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img93,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 41, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img94,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 42, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img95,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 42, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img96,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 43, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img97,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 43, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img98,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 44, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img99,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 44, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img100,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 45, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img101,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 45, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img102,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 46, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img103,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 46, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img104,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 47, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img105,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 47, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img106,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 48, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img107,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 48, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img108,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 49, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img109,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 49, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img110,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 50, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img111,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 50, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img112,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 51, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img113,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 51, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img114,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 52, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img115,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 52, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img116,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 53, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img117,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 53, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img118,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 54, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img119,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 54, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img120,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 55, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img121,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 55, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img122,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 56, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img123,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 56, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img124,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 57, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img125,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 57, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img126,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 58, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img127,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 58, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img128,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 59, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img129,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 59, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img130,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 60, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img131,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 60, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img132,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 61, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img133,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 61, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img134,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 62, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img135,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 62, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img136,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 63, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img137,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 63, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img138,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 64, recto,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:grsupp652img.bnfsuppgr652_img139,"Bibliothèque nationale de France, Département des manuscrits, supplément grec 652, folio 64, verso,","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
