Image,Caption,Rights
urn:cite:cp:cpgraec18.cpgraec18_img32,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 14, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img33,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 15, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img34,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 15, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img35,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 16, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img36,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 16, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img37,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 17, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img38,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 17, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img39,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 18, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img40,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 18, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img41,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 19, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img42,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 19, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img43,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 20, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img44,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 20, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img45,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 21, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img46,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 21, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img47,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 22, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img48,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 22, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img49,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 23, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img50,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 23, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img51,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 24, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img52,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 24, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img53,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 25, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img54,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 25, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img55,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 26, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
