Image,Caption,Rights
urn:cite:episteme:vgf1img.atlas_1762,"Leiden, VGF 1, regional map of Sarmatia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1763,"Leiden, VGF 1, regional map of Sarmatia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1764,"Leiden, VGF 1, regional map of Sarmatia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1765,"Leiden, VGF 1, regional map of Armenia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1766,"Leiden, VGF 1, regional map of Armenia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1767,"Leiden, VGF 1, regional map, Hyrcanian Sea","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1768,"Leiden, VGF 1, regional map of Mesopotamia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1769,"Leiden, VGF 1, regional map of Syria and Palestine","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1770,"Leiden, VGF 1, regional map of Babylonia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1771,"Leiden, VGF 1, regional map of Assyria, Media and Parthia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1772,"Leiden, VGF 1, regional map of Assyria, Media and Susiana","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1773,"Leiden, VGF 1, regional map, Parthia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1774,"Leiden, VGF 1, regional map of Arabia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1775,"Leiden, VGF 1, regional map of Arabia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1776,"Leiden, VGF 1, regional map, Indian Gulf","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1777,"Leiden, VGF 1, regional map of Bactria and Sogdiana","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1778,"Leiden, VGF 1, regional map, Hyrcanian Sea","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1779,"Leiden, VGF 1, regional map, Scythia and Sacae","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1780,"Leiden, VGF 1, regional map of India","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1781,"Leiden, VGF 1, regional map of India, western half","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1782,"Leiden, VGF 1, regional map of India, eastern half","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1783,"Leiden, VGF 1, regional map of Indian Gulf","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1784,"Leiden, VGF 1, regional map of Indian Gulf","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1785,"Leiden, VGF 1, regional map of Indian Gulf","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1786,"Leiden, VGF 1, regional map of China","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1787,"Leiden, VGF 1, regional map of Drangiane and Arachosia","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1788,"Leiden, VGF 1, regional map of Taprobane","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1790,"Leiden, VGF 1, back leaf with catalog entry","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1791,"Leiden, VGF 1, back leaf with library card","Creative Commons Attribution, Non-Commercial, Share-Alike"
urn:cite:episteme:vgf1img.atlas_1793,"Leiden, VGF 1, projected sphere","Creative Commons Attribution, Non-Commercial, Share-Alike"
