Image,Caption,Rights
urn:cite:ecod:cb48img.cb_0048_008r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 8 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 8 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_008v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 8 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 8 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_009r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 9 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 9 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_009v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 9 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 9 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_010r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 10 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 10 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_010v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 10 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 10 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_011r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 11 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 11 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_011v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 11 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 11 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_012r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 12 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 12 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_012v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 12 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 12 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_013r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 13 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 13 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_013v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 13 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 13 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_014r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 14 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 14 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_014v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 14 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 14 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_015r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 15 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 15 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_015v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 15 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 15 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_016r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 16 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 16 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_016v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 16 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 16 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_017r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 17 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 17 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_017v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 17 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 17 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_018r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 18 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 18 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_018v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 18 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 18 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_019r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 19 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 19 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_019v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 19 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 19 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_020r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 20 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 20 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_020v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 20 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 20 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_021r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 21 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 21 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_021v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 21 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 21 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_022r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 22 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 22 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_022v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 22 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 22 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_023r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 23 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 23 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_023v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 23 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 23 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_024r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 24 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 24 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_024v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 24 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 24 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_025r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 25 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 25 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_025v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 25 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 25 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_026r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 26 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 26 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_026v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 26 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 26 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_027r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 27 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 27 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_027v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 27 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 27 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_028r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 28 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 28 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_028v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 28 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 28 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_029r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 29 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 29 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_029v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 29 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 29 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_030r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 30 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 30 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_030v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 30 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 30 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_031r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 31 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 31 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_031v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 31 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 31 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_032r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 32 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 32 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_032v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 32 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 32 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_033r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 33 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 33 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_033v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 33 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 33 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_034r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 34 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 34 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_034v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 34 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 34 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_035r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 35 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 35 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_035v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 35 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 35 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_036r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 36 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 36 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_036v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 36 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 36 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_037r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 37 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 37 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_037v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 37 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 37 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_038r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 38 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 38 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_038v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 38 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 38 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_039r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 39 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 39 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_039v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 39 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 39 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_040r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 40 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 40 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_040v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 40 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 40 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_041r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 41 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 41 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_041v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 41 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 41 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_042r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 42 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 42 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_042v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 42 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 42 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_043r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 43 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 43 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_043v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 43 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 43 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_044r,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 44 recto","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 44 recto from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
urn:cite:ecod:cb48img.cb_0048_044v,"Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 44 verso","Image of Cologny, Fondation Martin Bodmer, Cod. Bodmer 48, folio 44 verso from the e-codices project, under the terms of the Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) license"
